,title,finishYn,Score,artist,latest_upload,page url,intro,genres,form,id,img_url
275,덴마,Y,"
9.54
",양영순,2019.12.29,http://comic.naver.com/webtoon/list?titleId=119874,특수능력을 지닌 악당 덴마가꼬마의 몸에 갇혀 우주택배 업무를 하며 겪는 기상천외한 모험이야기.,fantasy,scroll,119874,https://shared-comic.pstatic.net/thumb/webtoon/119874/thumbnail/title_thumbnail_20150706185233_t83x90.jpg
276,트럼프,N,"
9.97
",이채은,2021.09.16,http://comic.naver.com/webtoon/list?titleId=524520,"사형 위기에 직면한 수배범 아버지와 세상 누구보다 존경하는 단장님 사이,소년의 갈등이 시작된다. 시즌4!",fantasy,scroll,524520,https://shared-comic.pstatic.net/thumb/webtoon/524520/thumbnail/thumbnail_IMAG10_2d94230a-1466-4eae-a829-3d177e8fb7e8.jpg
277,사람은 고쳐 쓰는 게 아니야!,N,"
9.91
",염라 / 구일하,2021.09.18,http://comic.naver.com/webtoon/list?titleId=758664,"나는 신이 제일 먼저 만든 인간이었다. 나는 사랑받는 게 당연해서 타인에게 한번도 사랑을 베풀지 않았다.어느 날, 신이 노하여 내 앞에 나타났고 내게 문제를 내었다.나는 그 문제의 답을 찾을 때까지 마음대로 죽지 못한다.이번에 환생하면 답을 꼭 찾겠어. 그런데... “뺘아아!” 아기 황녀의 몸으로 환생?! 망했다!",fantasy,scroll,758664,https://shared-comic.pstatic.net/thumb/webtoon/758664/thumbnail/thumbnail_IMAG10_8efb6cc4-5076-483a-a81b-9c3407c5c557.jpg
278,반짝반짝 작은 눈,N,"
9.92
",억수씨,2021.09.21,http://comic.naver.com/webtoon/list?titleId=772729,신참 주민센터 공무원의 Vlog 같은 일상에 마법사가 나타나 전입신고를 요청하는 상황이 끼얹어진다면? 평범한 듯 평범하지 않은 주민센터 공무원 윤의는 우연히 마법세계에서 피신 온 마법사와 마주치고 그가 지켜야하는 왕자의 알(용체)을 습득하게 되는데...변덕쟁이 공무원과 고지식한 마법사가 펼치는 어불성설 로맨스!,fantasy,scroll,772729,https://shared-comic.pstatic.net/thumb/webtoon/772729/thumbnail/thumbnail_IMAG10_6c1af2f2-91ae-4e34-a310-712c0af5c893.jpg
279,라서드,N,"
9.94
",감람,2021.09.19,http://comic.naver.com/webtoon/list?titleId=756140,"절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!",fantasy,scroll,756140,https://shared-comic.pstatic.net/thumb/webtoon/756140/thumbnail/thumbnail_IMAG10_c80848c1-5a94-4f77-a069-e869e8995186.jpg
280,급식러너,N,"
9.82
",슬랭킷,2021.09.20,http://comic.naver.com/webtoon/list?titleId=770030,게임이 현실이 되어버린 세상.학생들은 점심시간마다 급식실로 질주하는 러닝액션 게임 ‘급식러너’에 열광해있다.하지만 게임셔틀인 민호에겐 매일의 점심시간이 지옥인데...그때 민호 앞에 나타난 급식러너의 서버운영자 새나의 제안!“퀘스트를 클리어하면 게임셔틀에서 해방시켜줄게.”자유를 위한 민호의 치열한 질주가 시작된다!!!2020 지상최대공모전 대상 수상 작품!,fantasy,scroll,770030,https://shared-comic.pstatic.net/thumb/webtoon/770030/thumbnail/thumbnail_IMAG10_96a01ef0-a2cd-4c4e-ada7-76ab6bb9fae7.jpg
281,언메이크,N,"
9.85
",박화랑,2021.09.20,http://comic.naver.com/webtoon/list?titleId=746535,"멀지 않은 미래, 미세먼지 폭풍으로 인류는 맑은 공기를 잃었다.목에 이식하는 기생 필터의 개발로 위기를 극복했다고 생각했지만,기생 필터가 변이를 일으키며 세상은 다시 한번 위기에 빠지는데...",fantasy,scroll,746535,https://shared-comic.pstatic.net/thumb/webtoon/746535/thumbnail/thumbnail_IMAG10_f4602b05-cd1a-447d-9c6e-013ebe1ab4af.jpg
282,두 번 사는 프로듀서,N,"
8.99
",왕십리글쟁이 / ...,2021.09.21,http://comic.naver.com/webtoon/list?titleId=780253,"“어, 미안. 근데 먼저 한 사람이 임자 아니야?방송계가 원래 그런 거잖아.”꿈을 가지고 패기 있게 방송국에 입사했지만,쓰레기 같은 선배를 만나 10년 동안 모든 걸 빼앗기기만 한 준수.뼈저리게 후회하고 이를 갈았지만, 바로잡을 수가 없었다.절망에 잠겨 모든 걸 포기하려던 그때,내 인생에 두 번째 기회가 찾아왔다.기억도, 그간의 노하우도 모두 그대로인 채로 입사날로 회귀한 준수.두 번째 삶에서는 과거의 절망을 반복하지 않고, 꿈을 이룰 수 있을까?",fantasy,scroll,780253,https://shared-comic.pstatic.net/thumb/webtoon/780253/thumbnail/thumbnail_IMAG10_632dcdf8-8bbf-4b28-a558-5b41cd2981be.jpg
283,백년게임,N,"
9.79
",하람 / 지야,2021.09.16,http://comic.naver.com/webtoon/list?titleId=751999,"""당신의 게임은 여기까지군요"" 백 년마다 열리는 소원 그 이상을 이뤄주는 대회, 최종 우승자는 단 한 명.소년 한시준, 가족을 구하기 위해 모든 것을 걸고 치열한 전투에 뛰어든다.",fantasy,scroll,751999,https://shared-comic.pstatic.net/thumb/webtoon/751999/thumbnail/thumbnail_IMAG10_6493e45d-5024-4b2e-836b-9fd5117b2635.jpg
284,리턴 투 플레이어,Y,"
9.94
","인덱스,엄키 / ...",2021.08.08,http://comic.naver.com/webtoon/list?titleId=752414,"어느 날, 게임이 되어버린 세상.갑자기 나타난 몬스터들이 사람들을 죽이고, 사람들은 플레이어가 되어 퀘스트를 달성해야 한다!인류의 종말에서 회귀한 2회차 플레이어, 김세한.그는 과연 세상을 이렇게 만든 '시스템'을 쳐부술 수 있을까!",fantasy,scroll,752414,https://shared-comic.pstatic.net/thumb/webtoon/752414/thumbnail/thumbnail_IMAG10_edfdf4b2-914c-4864-8966-7b65d52994e9.jpg
285,다이스(DICE),Y,"
9.39
",윤현석,2021.07.24,http://comic.naver.com/webtoon/list?titleId=557676,"빵셔틀 남학생 동태가 우연히 얻게 된 주사위 '다이스'. 이 주사위만 굴리면 얼굴, 신체, 능력치 등 모든 걸 바꿀 수 있다고? '최후의 다이스'를 손에 얻기 위한 판타지 게임이 시작된다!",fantasy,scroll,557676,https://shared-comic.pstatic.net/thumb/webtoon/557676/thumbnail/thumbnail_IMAG10_e44c2148-c07b-4ccb-b53a-1fee1c6e2122.jpg
286,도사 가온,N,"
9.91
",김상민,2021.09.17,http://comic.naver.com/webtoon/list?titleId=733277,도사가 되고픈 소년 가온과 무명도사의 도술액션 모험판타지!,fantasy,scroll,733277,https://shared-comic.pstatic.net/thumb/webtoon/733277/thumbnail/thumbnail_IMAG10_64e26284-ff6c-4998-9025-41a1118d09fd.jpg
287,카루나,N,"
9.83
",강호진,2021.09.22,http://comic.naver.com/webtoon/list?titleId=754876,지옥의 군대와 맞서는 항마승병 카루나.카루나에 도전하는 소년액션 모험 판타지!,fantasy,scroll,754876,https://shared-comic.pstatic.net/thumb/webtoon/754876/thumbnail/thumbnail_IMAG10_92cf9f87-01e2-45ef-9363-d8105cbfe251.jpg
288,합법해적 파르페,N,"
9.96
",뼈피살,2021.09.16,http://comic.naver.com/webtoon/list?titleId=729036,비범한 공주님 파르페의 신묘한 모험 판타지,fantasy,scroll,729036,https://shared-comic.pstatic.net/thumb/webtoon/729036/thumbnail/thumbnail_IMAG10_8b9ad702-9338-47ed-aaa5-69b70efb281e.jpg
289,해귀,N,"
9.84
",알파A,2021.09.21,http://comic.naver.com/webtoon/list?titleId=762786,어느 날 갑자기 한마을을 덮친 해귀들. 해귀에게 엄마를 잃고 살 길을 찾아 마을 밖으로 도망친 주인공 한천은 엄마가 사실 해귀에게 죽은 것이 아니고 먹이로 납치당했다는 사실을 알게 된다. 한천은 끌려간 엄마를 구하기 위해 위험한 길을 떠나게 되는데...,fantasy,scroll,762786,https://shared-comic.pstatic.net/thumb/webtoon/762786/thumbnail/thumbnail_IMAG10_70ce1f46-883b-4f7a-9da5-d2d5de7a865b.jpg
290,혼모노트,N,"
8.92
",민수상,2021.09.22,http://comic.naver.com/webtoon/list?titleId=768471,"평온했던(?) 교실 안에 갑자기 트럭이 날아 오더니, 순식간에 반 아이들은 이세계로 순간 이동을 한다. 갑자기 등장한 괴생명체에 친구들은 하나, 둘 목숨을 잃어가고 이 위기를 구원할 사람은 이 이야기의 창조자 '덕구' 뿐이다. ""노트를 찢는 순간, 현실이 된다.""",fantasy,scroll,768471,https://shared-comic.pstatic.net/thumb/webtoon/768471/thumbnail/thumbnail_IMAG10_10173825-a9fb-4628-a269-a5c2234d733f.jpg
291,난약,Y,"
9.96
",정현주 / 박진환,2021.07.22,http://comic.naver.com/webtoon/list?titleId=729044,"진짜를 보는 눈, 그 눈에 비친 기이한 세계.그리고 당신의 기억 속에 있는 그 사람.",fantasy,scroll,729044,https://shared-comic.pstatic.net/thumb/webtoon/729044/thumbnail/thumbnail_IMAG10_fb77f3f4-e75a-4146-884a-578869107d27.jpg
292,"라커, 오프너",N,"
9.93
",만취 / 바른꽃,2021.09.18,http://comic.naver.com/webtoon/list?titleId=761514,"무엇이든 '여는' 능력을 가진 김도빈 형사 앞에, 무엇이든 '잠가버리는' 범죄자 '라커'가 나타난다.중요한 진실, 하나뿐인 관계, 천재적인 재능이 속수무책으로 '잠겨버리는' 사건들 앞에 '라커'를 잡기 위한 '오프너'의 분투...!",fantasy,scroll,761514,https://shared-comic.pstatic.net/thumb/webtoon/761514/thumbnail/thumbnail_IMAG10_c1456ca9-9a5c-4089-a847-9103761ae35a.jpg
293,개밥 먹는 남자,N,"
9.93
",김태순,2021.09.19,http://comic.naver.com/webtoon/list?titleId=761463,"출근길에 우연히 받은 ‘아임펫 향수’를 뿌렸다가 댕댕이 뚜치와 몸이 바뀌어버린 어도남.그런데, 뚜치가 회사에 출근하더니 투자 계약을 따내고, 임원 승진에, 짝사랑하는 여직원과 썸을 타기 시작한다?!뜻밖의 상황에 엮인 어도남은 오늘도 집에 틀어박혀 개밥을 먹는다.주인과 반려동물의 몸을 뒤바꾸는 ‘아임펫 향수’ 때문에 벌어지는 아이러니 코미디! 대박 맞겠지?2020 지상최대공모전 1기 장려상 수상작!",fantasy,scroll,761463,https://shared-comic.pstatic.net/thumb/webtoon/761463/thumbnail/thumbnail_IMAG10_d08e69dd-1047-4ddd-9392-dafac6789044.jpg
294,천도,N,"
9.91
",진작,2021.09.21,http://comic.naver.com/webtoon/list?titleId=740481,"저승 문을 막고 있던 융이 살해 당하고, 다시 저승 문을 막기 위해 융을 되살리려는 유장.망자들을 이용해 저승의 경계를 무너뜨리려는 사흉과 대립한다.",fantasy,scroll,740481,https://shared-comic.pstatic.net/thumb/webtoon/740481/thumbnail/thumbnail_IMAG10_c0e7a7c6-d2cf-448f-9a2b-db148647d61f.jpg
295,트리거,N,"
9.85
",고경빈,2021.09.19,http://comic.naver.com/webtoon/list?titleId=764480,"지구에 소행성이 떨어진 후, 지구는 인간을 먹이로 하는 괴생명체 '아니스'에 의해 절멸 위기에 처한다.청소년 모두가 입대해서 아니스에 맞서야 하는 시대. 1년 전 먼저 입대한 소꿉친구 니카와 어렵게 재회한 에반은니카가 자신을 전혀 기억하지 못하는데다, 더이상 평범한 인간이 아니라는것을 알게 된다.충격에 빠진 에반에게 정부에서 준 임무는 니카를 죽이라는 것이다. 그것도 매일, 인류를 위해..",fantasy,scroll,764480,https://shared-comic.pstatic.net/thumb/webtoon/764480/thumbnail/thumbnail_IMAG10_079ee088-f175-40ed-9553-8bf2eb10e025.jpg
296,보물과 괴물의 도시,N,"
9.95
",이을,2021.09.22,http://comic.naver.com/webtoon/list?titleId=751993,"""그 지진사고 날 부터 내 눈에 괴물들이 보여.""빠르게 변해가는 도시에서, 사라져가던 거리의 유물들이 인간에게 들러붙기 시작했다.",fantasy,scroll,751993,https://shared-comic.pstatic.net/thumb/webtoon/751993/thumbnail/thumbnail_IMAG10_b369a138-95fe-43de-879d-61061000c6d0.jpg
297,멸망X초이스,N,"
9.89
",텐,2021.09.22,http://comic.naver.com/webtoon/list?titleId=771717,"수능 날의 간절한 마음이 통한 건지, 정답을 알려주는 능력을 가지게 된 서준.이 능력으로 즐거운 대학생활, 창창한 앞날만 있다고 생각했는데 갑자기 나타난 멸망의 신 앙골모아가 모든 걸 엉망진창으로 만들기 시작한다.지구 멸망만큼은 안돼! 과연 서준은 지구와 자신의 안위를 지켜낼 수 있을 것인가?",fantasy,scroll,771717,https://shared-comic.pstatic.net/thumb/webtoon/771717/thumbnail/thumbnail_IMAG10_80ee4549-807a-45ff-8d5e-4ee1281cdf93.jpg
298,아침을 지나 밤으로,N,"
9.94
",손지은,2021.09.17,http://comic.naver.com/webtoon/list?titleId=753304,'사과나무의 대가로 48일간 아이를 빌려가겠습니다'기묘한 편지와 함께 사라진 동생 녹스를 찾아 헤매는 마네의 모험을 그린 정통 판타지2019년 네이버웹툰 최강자전 2위 수상작!,fantasy,scroll,753304,https://shared-comic.pstatic.net/thumb/webtoon/753304/thumbnail/thumbnail_IMAG10_f5482d19-f080-4454-abfe-3fd7a9f75e02.jpg
299,고수,Y,"
9.97
",류기운 / 문정후,2021.05.04,http://comic.naver.com/webtoon/list?titleId=662774,최강의 콤비가 무협의 전설을 다시 쓰다! 천하제일의 고수 강룡. 그리고 수많은 다른 고수들의 이야기.,fantasy,scroll,662774,https://shared-comic.pstatic.net/thumb/webtoon/662774/thumbnail/thumbnail_IMAG10_fddc4c8b-fbe6-422c-9777-590d98f4dc9e.jpg
300,도깨비 고개,Y,"
9.85
",이뫄,2021.09.09,http://comic.naver.com/webtoon/list?titleId=774087,"낙엽 사이의 붉은 보석과 여름 햇살로 사라진 친구.꽃봉오리 속 비밀을 숨긴 이와 첫눈을 기다리던 남자.이들이 원하는 건 나일까, 나를 죽이는 것일까.뒤섞인 계절들로 이어지는 네 가지의 단편 이야기.",fantasy,scroll,774087,https://shared-comic.pstatic.net/thumb/webtoon/774087/thumbnail/thumbnail_IMAG10_65221ec0-f6cf-4b5d-8f34-1dce17a4dd9d.jpg
301,오로지 오로라,N,"
9.87
",홍달,2021.09.19,http://comic.naver.com/webtoon/list?titleId=764623,"마법 소녀가 불법인 세상, 이 세계의 마법 소녀는 사랑받는 존재가 아니다. 한창 잘 나가던 아이돌 '오로라'의 인생에 불순물처럼 끼어든 마법 소녀의 삶. 그리고 그 앞에 나타난 기이한 마법사 소년 심청, 과연 오로라는 마법 소녀를 무사히 마치고 자신의 황금빛 인생을 이어나갈 수 있을까?2019년 네이버웹툰 최강자전 3위 수상작!",fantasy,scroll,764623,https://shared-comic.pstatic.net/thumb/webtoon/764623/thumbnail/thumbnail_IMAG10_f313d5ed-410b-4892-91f8-d77e385423c3.jpg
302,기사님을 지켜줘,N,"
9.84
",달봉,2021.09.19,http://comic.naver.com/webtoon/list?titleId=770590,"첫눈에 반한 남학생을 떠올리며 언니의 피규어 '브릭'에게 뽀뽀 연습을 하는 '예은'.그날 밤, 이상한 꿈에 눈을 떠보니 피규어가 살아 움직이며 자신의 저주를 풀 수 있도록 도와 달라고 한다.예은은 모종의 이유로 브릭의 부탁을 받아들이고, 저주를 건 마녀에 대한 단서를 찾기 시작한다.",fantasy,scroll,770590,https://shared-comic.pstatic.net/thumb/webtoon/770590/thumbnail/thumbnail_IMAG10_ed42b29a-9760-40e8-9281-825c004f0b23.jpg
303,플루타크 영웅전,Y,"
9.14
",양영순,2009.08.31,http://comic.naver.com/webtoon/list?titleId=62251,율리우스 카이사르와 함께 돌아보는 플루타크 영웅전역사와 전설의 이야기를 작가 양영순의 재해석으로 만나보다,fantasy,scroll,62251,https://shared-comic.pstatic.net/thumb/webtoon/62251/thumbnail/title_thumbnail_20090317153707_t83x90.jpg
304,먹지마세요,N,"
9.94
",노도 / 비버,2021.09.17,http://comic.naver.com/webtoon/list?titleId=735078,달콤한 복숭아 소년(?)요괴와 귀신들에게 쫓기다.,fantasy,scroll,735078,https://shared-comic.pstatic.net/thumb/webtoon/735078/thumbnail/thumbnail_IMAG10_866423a8-117a-407f-8b6f-9d3d14be3438.jpg
305,개장수,Y,"
9.98
",김규삼,2019.12.31,http://comic.naver.com/webtoon/list?titleId=729255,"역대급 판타지스릴러 의 프리퀄! 곤충에게 지배당한 세상, 그 시작과 끝에 개장수가 있다.",fantasy,scroll,729255,https://shared-comic.pstatic.net/thumb/webtoon/729255/thumbnail/thumbnail_IMAG10_655c05f9-ec65-408e-9810-4174553e030e.jpg
306,하이브 1~2,Y,"
9.95
",김규삼,2016.01.25,http://comic.naver.com/webtoon/list?titleId=609480,거대해진 곤충들이 인간을 습격한다! 원시시대로 돌아간 지구의 대기상태,fantasy,scroll,609480,https://shared-comic.pstatic.net/thumb/webtoon/609480/thumbnail/title_thumbnail_20140120160807_t83x90.jpg
307,갓핑크,Y,"
9.93
",이상신 / 국중록,2021.07.16,http://comic.naver.com/webtoon/list?titleId=715159,흥분하면 거대해지는 그놈!박성기를 함부로 자극하지 마라​생체병기 '핑크맨'의 신체 부위를 나눠가진 초능력자들이 펼치는 박진감 넘치는 액션,fantasy,scroll,715159,https://shared-comic.pstatic.net/thumb/webtoon/715159/thumbnail/thumbnail_IMAG10_320c4a09-d0d3-43b1-be41-f713846ee0f9.jpg
308,뫼신 사냥꾼,Y,"
9.92
",윤현승 / 방승현,2021.06.03,http://comic.naver.com/webtoon/list?titleId=751208,"신령과도 같은 짐승 뫼신.떠돌이 무사 한세희는 그들을 사냥하고, 그의 앞에 신비한 힘을 가진 소녀가 나타나는데...",fantasy,scroll,751208,https://shared-comic.pstatic.net/thumb/webtoon/751208/thumbnail/thumbnail_IMAG10_1f8a6f44-0301-45df-8f0a-5c8fe68fe013.jpg
309,스퍼맨 시즌2,Y,"
9.96
",하일권,2020.04.07,http://comic.naver.com/webtoon/list?titleId=743720,능력을 잃어버린 스퍼맨 앞에 망상염력능력자가 나타났다.그런데 야한(?) 망상만 가능하다고...?,fantasy,scroll,743720,https://shared-comic.pstatic.net/thumb/webtoon/743720/thumbnail/thumbnail_IMAG10_104e3b85-50a3-40e5-9fd3-80ad542d7dde.jpg
